,continentEnglishName,countryName,countryEnglishName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,updateTime
32373,Europe,冰岛,Iceland,60,0.0,0,0,2020-03-11
32374,Asia,印度,India,58,0.0,3,0,2020-03-11
32375,Asia,伊拉克,Iraq,67,0.0,9,7,2020-03-11
32376,Europe,圣马力诺,San Marino,51,0.0,0,2,2020-03-11
32377,Asia,以色列,Israel,50,0.0,2,0,2020-03-11
32378,Africa,埃及,Egypt,59,0.0,12,0,2020-03-11
32379,Europe,捷克,Czech Republic,40,0.0,0,0,2020-03-11
32380,Europe,芬兰,Finland,40,0.0,1,0,2020-03-11
32381,Asia,菲律宾,Philippines,33,0.0,1,1,2020-03-11
32382,Asia,黎巴嫩,Lebanon,32,0.0,1,0,2020-03-11
32383,Europe,葡萄牙,Portugal,30,0.0,0,0,2020-03-11
32384,South America,巴西,Brazil,25,0.0,0,0,2020-03-11
32385,Asia,印度尼西亚,Indonesia,27,0.0,2,0,2020-03-11
32386,Europe,斯洛文尼亚,Slovenia,25,0.0,0,0,2020-03-11
32387,Europe,爱尔兰,Ireland,24,0.0,0,0,2020-03-11
32388,Asia,泰国,Thailand,53,0.0,31,1,2020-03-11
32389,Asia,沙特阿拉伯,Saudi Arabia,20,0.0,0,0,2020-03-11
32390,Africa,阿尔及利亚,Algeria,19,0.0,0,0,2020-03-11
32391,Asia,巴勒斯坦,Palestine,19,0.0,0,0,2020-03-11
32392,Asia,越南,Vietnam,34,0.0,16,0,2020-03-11
32393,Asia,卡塔尔,Qatar,18,0.0,0,0,2020-03-11
32394,Europe,波兰,Poland,18,0.0,0,0,2020-03-11
32395,South America,阿根廷,Argentina,17,0.0,0,1,2020-03-11
32396,Asia,巴基斯坦,Pakistan,16,0.0,1,0,2020-03-11
32397,Asia,阿曼,Oman,16,0.0,2,0,2020-03-11
32398,Europe,罗马尼亚,Romania,17,0.0,3,0,2020-03-11
32399,Europe,克罗地亚,Croatia,13,0.0,0,0,2020-03-11
32400,South America,厄瓜多尔,Ecuador,13,0.0,0,0,2020-03-11
32401,Europe,格鲁吉亚,Georgia,13,0.0,0,0,2020-03-11
32402,South America,智利,Chile,13,0.0,0,0,2020-03-11
32403,Europe,爱沙尼亚,Estonia,12,0.0,0,0,2020-03-11
32404,Asia,阿塞拜疆,Azerbaijan,11,0.0,0,0,2020-03-11
32405,Europe,匈牙利,Hungary,9,0.0,0,0,2020-03-11
32406,North America,哥斯达黎加,Costa Rica,9,0.0,0,0,2020-03-11
32407,Europe,拉脱维亚,Latvia,8,0.0,0,0,2020-03-11
32408,Europe,俄罗斯,Russia,10,0.0,3,0,2020-03-11
32409,Europe,北马其顿,North Macedonia,7,0.0,0,0,2020-03-11
32410,Europe,白俄罗斯,Belarus,9,0.0,2,0,2020-03-11
32411,Europe,斯洛伐克,Slovakia,7,0.0,0,0,2020-03-11
32412,North America,墨西哥,Mexico,7,0.0,1,0,2020-03-11
32413,South America,秘鲁,Peru,6,0.0,0,0,2020-03-11
32414,Asia,马尔代夫,Maldives,6,0.0,0,0,2020-03-11
32415,Europe,阿尔巴尼亚,Albania,6,0.0,0,0,2020-03-11
32416,Asia,文莱,Brunei,6,0.0,0,0,2020-03-11
32417,Asia,阿富汗,Afghanistan,5,0.0,0,0,2020-03-11
32418,Oceania,新西兰,New Zealand,5,0.0,0,0,2020-03-11
32419,Europe,卢森堡,Luxembourg,5,0.0,0,0,2020-03-11
32420,Africa,突尼斯,Tunisia,5,0.0,0,0,2020-03-11
32421,Europe,波黑,Bosnia and Herzegovina,5,0.0,0,0,2020-03-11
32422,Europe,塞尔维亚,Republic of Serbia,4,0.0,0,0,2020-03-11
32423,Africa,摩洛哥,Morocco,3,0.0,0,0,2020-03-11
32424,Asia,孟加拉国,Bangladesh,3,0.0,0,0,2020-03-11
32425,Africa,尼日利亚,Nigeria,2,0.0,0,0,2020-03-11
32426,Africa,喀麦隆,Cameroon,2,0.0,0,0,2020-03-11
32427,Africa,南非,South Africa,2,0.0,0,0,2020-03-11
32428,Europe,保加利亚,Bulgaria,2,0.0,0,0,2020-03-11
32429,Africa,布基纳法索,Burkina Faso,2,0.0,0,0,2020-03-11
32430,Asia,塞浦路斯,Cyprus,2,0.0,0,0,2020-03-11
32431,Asia,柬埔寨,Kampuchea (Cambodia ),2,0.0,1,0,2020-03-11
32432,Asia,不丹,Kingdom of Bhutan,1,0.0,0,0,2020-03-11
32433,Europe,梵蒂冈,Status Civitatis Vaticanae,1,0.0,0,0,2020-03-11
32434,South America,哥伦比亚,Colombia,1,0.0,0,0,2020-03-11
32435,Africa,多哥,Togo,1,0.0,0,0,2020-03-11
32436,South America,巴拉圭,Paraguay,1,0.0,0,0,2020-03-11
32437,Europe,马耳他,Malta,1,0.0,0,0,2020-03-11
32438,Europe,摩尔多瓦,Moldova,1,0.0,0,0,2020-03-11
32439,Asia,蒙古,Mongolia,1,0.0,0,0,2020-03-11
32440,North America,巴拿马,Panama,1,0.0,0,0,2020-03-11
32441,Asia,土耳其,Turkey,1,0.0,0,0,2020-03-11
32474,North America,美国,United States of America,1004,0.0,10,31,2020-03-11
32476,North America,美国,United States of America,975,0.0,10,31,2020-03-11
32477,Asia,土耳其,Turkey,1,0.0,0,0,2020-03-11
32497,Europe,意大利,Italy,10149,0.0,1004,631,2020-03-11
32498,Asia,韩国,Korea,7755,0.0,247,54,2020-03-11
32499,Asia,伊朗,Iran,8042,0.0,2731,291,2020-03-11
32500,Europe,法国,France,1784,0.0,12,33,2020-03-11
32501,Europe,西班牙,Spain,1648,0.0,2,35,2020-03-11
32502,Europe,德国,Germany,1296,0.0,14,2,2020-03-11
32503,North America,美国,United States of America,849,0.0,10,29,2020-03-11
32504,Europe,瑞士,Switzerland,476,0.0,3,3,2020-03-11
32505,Asia,日本,Japan,581,0.0,102,12,2020-03-11
32506,Europe,荷兰,Netherlands,382,0.0,0,4,2020-03-11
32507,Europe,瑞典,Sweden,326,0.0,0,0,2020-03-11
32508,Europe,英国,United Kingdom,319,0.0,8,2,2020-03-11
32509,Others,钻石公主号邮轮,Diamond Princess Cruise Ship,696,0.0,427,6,2020-03-11
32510,Europe,比利时,Belgium,239,0.0,1,0,2020-03-11
32511,Europe,奥地利,Austria,157,0.0,2,0,2020-03-11
32512,Europe,丹麦,Denmark,113,0.0,1,0,2020-03-11
32513,Asia,马来西亚,Malaysia,129,0.0,23,0,2020-03-11
32514,Asia,巴林,Bahrain,109,0.0,14,0,2020-03-11
32515,Europe,希腊,Greece,89,0.0,0,0,2020-03-11
32516,Asia,新加坡,Singapore,166,0.0,82,0,2020-03-11
32517,Oceania,澳大利亚,Australia,101,0.0,22,3,2020-03-11
32518,North America,加拿大,Canada,77,0.0,4,1,2020-03-11
32519,Asia,科威特,Kuwait,69,0.0,0,0,2020-03-11
32520,Asia,阿联酋,United Arab Emirates,74,0.0,7,0,2020-03-11
32521,Europe,冰岛,Iceland,60,0.0,0,0,2020-03-11
32522,Asia,印度,India,58,0.0,3,0,2020-03-11
32523,Asia,伊拉克,Iraq,67,0.0,9,7,2020-03-11
32524,Europe,圣马力诺,San Marino,51,0.0,0,2,2020-03-11
32525,Asia,以色列,Israel,50,0.0,2,0,2020-03-11
32526,Africa,埃及,Egypt,59,0.0,12,0,2020-03-11
32527,Europe,捷克,Czech Republic,40,0.0,0,0,2020-03-11
32528,Europe,芬兰,Finland,40,0.0,1,0,2020-03-11
32529,Asia,菲律宾,Philippines,33,0.0,1,1,2020-03-11
32530,Asia,印度尼西亚,Indonesia,27,0.0,2,0,2020-03-11
32531,Europe,斯洛文尼亚,Slovenia,25,0.0,0,0,2020-03-11
32532,Europe,爱尔兰,Ireland,24,0.0,0,0,2020-03-11
32533,Asia,泰国,Thailand,53,0.0,31,1,2020-03-11
32534,Asia,沙特阿拉伯,Saudi Arabia,20,0.0,0,0,2020-03-11
32535,Asia,越南,Vietnam,34,0.0,16,0,2020-03-11
32536,Asia,卡塔尔,Qatar,18,0.0,0,0,2020-03-11
32537,Europe,波兰,Poland,18,0.0,0,0,2020-03-11
32538,South America,阿根廷,Argentina,17,0.0,0,1,2020-03-11
32539,Asia,巴基斯坦,Pakistan,16,0.0,1,0,2020-03-11
32540,Europe,罗马尼亚,Romania,17,0.0,3,0,2020-03-11
32541,Europe,克罗地亚,Croatia,13,0.0,0,0,2020-03-11
32542,Europe,格鲁吉亚,Georgia,13,0.0,0,0,2020-03-11
32543,South America,智利,Chile,13,0.0,0,0,2020-03-11
32544,Europe,爱沙尼亚,Estonia,12,0.0,0,0,2020-03-11
32545,Asia,阿塞拜疆,Azerbaijan,11,0.0,0,0,2020-03-11
32546,Europe,匈牙利,Hungary,9,0.0,0,0,2020-03-11
32547,North America,哥斯达黎加,Costa Rica,9,0.0,0,0,2020-03-11
32548,Europe,拉脱维亚,Latvia,8,0.0,0,0,2020-03-11
32549,Europe,北马其顿,North Macedonia,7,0.0,0,0,2020-03-11
32550,Europe,白俄罗斯,Belarus,9,0.0,2,0,2020-03-11
32551,Europe,斯洛伐克,Slovakia,7,0.0,0,0,2020-03-11
32552,Asia,马尔代夫,Maldives,6,0.0,0,0,2020-03-11
32553,Europe,阿尔巴尼亚,Albania,6,0.0,0,0,2020-03-11
32554,Asia,文莱,Brunei,6,0.0,0,0,2020-03-11
32555,Asia,阿富汗,Afghanistan,5,0.0,0,0,2020-03-11
32556,Africa,突尼斯,Tunisia,5,0.0,0,0,2020-03-11
32557,Europe,波黑,Bosnia and Herzegovina,5,0.0,0,0,2020-03-11
32558,Europe,塞尔维亚,Republic of Serbia,4,0.0,0,0,2020-03-11
32559,Africa,摩洛哥,Morocco,3,0.0,0,0,2020-03-11
32560,Asia,孟加拉国,Bangladesh,3,0.0,0,0,2020-03-11
32561,Africa,尼日利亚,Nigeria,2,0.0,0,0,2020-03-11
32562,Europe,保加利亚,Bulgaria,2,0.0,0,0,2020-03-11
32563,Africa,布基纳法索,Burkina Faso,2,0.0,0,0,2020-03-11
32564,Asia,塞浦路斯,Cyprus,2,0.0,0,0,2020-03-11
32565,Europe,摩尔多瓦,Moldova,1,0.0,0,0,2020-03-11
32566,Asia,蒙古,Mongolia,1,0.0,0,0,2020-03-11
32567,North America,巴拿马,Panama,1,0.0,0,0,2020-03-11
32568,Asia,土耳其,Turkey,1,0.0,0,0,2020-03-11
32569,Asia,土耳其,Turkey,1,0.0,0,0,2020-03-11
32607,Asia,韩国,Korea,7755,0.0,247,54,2020-03-11
32608,Asia,韩国,Korea,7755,0.0,247,54,2020-03-11
32757,Europe,意大利,Italy,10149,0.0,1004,631,2020-03-11
32758,Asia,伊朗,Iran,8042,0.0,2731,291,2020-03-11
32759,Europe,法国,France,1784,0.0,12,33,2020-03-11
32760,Europe,西班牙,Spain,1648,0.0,2,35,2020-03-11
32761,Europe,德国,Germany,1296,0.0,14,2,2020-03-11
32762,North America,美国,United States of America,849,0.0,10,29,2020-03-11
32763,Europe,瑞士,Switzerland,476,0.0,3,3,2020-03-11
32764,Asia,日本,Japan,581,0.0,102,12,2020-03-11
32765,Europe,荷兰,Netherlands,382,0.0,0,4,2020-03-11
32766,Europe,瑞典,Sweden,326,0.0,0,0,2020-03-11
32767,Others,钻石公主号邮轮,Diamond Princess Cruise Ship,696,0.0,427,6,2020-03-11
32768,Europe,奥地利,Austria,157,0.0,2,0,2020-03-11
32769,Europe,丹麦,Denmark,113,0.0,1,0,2020-03-11
32770,Asia,马来西亚,Malaysia,129,0.0,23,0,2020-03-11
32771,Europe,希腊,Greece,89,0.0,0,0,2020-03-11
32772,Asia,新加坡,Singapore,166,0.0,82,0,2020-03-11
32773,Asia,科威特,Kuwait,69,0.0,0,0,2020-03-11
32774,Asia,阿联酋,United Arab Emirates,74,0.0,7,0,2020-03-11
32775,Asia,印度,India,58,0.0,3,0,2020-03-11
32776,Europe,捷克,Czech Republic,40,0.0,0,0,2020-03-11
32777,Europe,芬兰,Finland,40,0.0,1,0,2020-03-11
32778,Asia,菲律宾,Philippines,33,0.0,1,1,2020-03-11
32779,Asia,印度尼西亚,Indonesia,27,0.0,2,0,2020-03-11
32780,Asia,泰国,Thailand,53,0.0,31,1,2020-03-11
32781,Asia,越南,Vietnam,34,0.0,16,0,2020-03-11
32782,Europe,波兰,Poland,18,0.0,0,0,2020-03-11
32783,South America,智利,Chile,13,0.0,0,0,2020-03-11
32784,Europe,爱沙尼亚,Estonia,12,0.0,0,0,2020-03-11
32785,Asia,阿塞拜疆,Azerbaijan,11,0.0,0,0,2020-03-11
32786,Europe,拉脱维亚,Latvia,8,0.0,0,0,2020-03-11
32787,Europe,北马其顿,North Macedonia,7,0.0,0,0,2020-03-11
32788,Europe,白俄罗斯,Belarus,9,0.0,2,0,2020-03-11
32789,Europe,阿尔巴尼亚,Albania,6,0.0,0,0,2020-03-11
32790,Asia,文莱,Brunei,6,0.0,0,0,2020-03-11
32791,Asia,阿富汗,Afghanistan,5,0.0,0,0,2020-03-11
32792,Europe,塞尔维亚,Republic of Serbia,4,0.0,0,0,2020-03-11
32793,Africa,摩洛哥,Morocco,3,0.0,0,0,2020-03-11
32807,North America,美国,United States of America,849,0.0,10,29,2020-03-11
32809,Europe,意大利,Italy,10149,0.0,1004,631,2020-03-11
32810,Europe,法国,France,1784,0.0,12,33,2020-03-11
32811,Europe,德国,Germany,1296,0.0,14,2,2020-03-11
32862,Europe,意大利,Italy,9172,0.0,724,463,2020-03-11
32863,Asia,韩国,Korea,7513,0.0,247,54,2020-03-11
32864,Asia,伊朗,Iran,8042,0.0,2731,291,2020-03-11
32865,Europe,西班牙,Spain,1648,0.0,2,35,2020-03-11
32866,Europe,法国,France,1606,0.0,12,30,2020-03-11
32867,Europe,德国,Germany,1239,0.0,14,2,2020-03-11
32868,North America,美国,United States of America,704,0.0,10,26,2020-03-11
32869,Europe,瑞士,Switzerland,476,0.0,3,3,2020-03-11
32870,Asia,日本,Japan,581,0.0,102,12,2020-03-11
32871,Europe,荷兰,Netherlands,382,0.0,0,4,2020-03-11
32872,Europe,瑞典,Sweden,326,0.0,0,0,2020-03-11
32873,Europe,英国,United Kingdom,319,0.0,8,2,2020-03-11
32874,Others,钻石公主号邮轮,Diamond Princess Cruise Ship,696,0.0,427,6,2020-03-11
32875,Europe,比利时,Belgium,239,0.0,1,0,2020-03-11
32876,Europe,挪威,Norway,169,0.0,0,0,2020-03-11
32877,Europe,奥地利,Austria,157,0.0,2,0,2020-03-11
32878,Europe,丹麦,Denmark,113,0.0,1,0,2020-03-11
32879,Asia,马来西亚,Malaysia,129,0.0,23,0,2020-03-11
32880,Asia,巴林,Bahrain,109,0.0,14,0,2020-03-11
32881,Europe,希腊,Greece,89,0.0,0,0,2020-03-11
32882,Asia,新加坡,Singapore,166,0.0,82,0,2020-03-11
32883,Oceania,澳大利亚,Australia,101,0.0,22,3,2020-03-11
32884,North America,加拿大,Canada,77,0.0,4,1,2020-03-11
32885,Asia,科威特,Kuwait,69,0.0,0,0,2020-03-11
32886,Asia,阿联酋,United Arab Emirates,74,0.0,7,0,2020-03-11
32887,Europe,冰岛,Iceland,60,0.0,0,0,2020-03-11
32888,Asia,印度,India,58,0.0,3,0,2020-03-11
32889,Asia,伊拉克,Iraq,67,0.0,9,7,2020-03-11
32890,Europe,圣马力诺,San Marino,51,0.0,0,2,2020-03-11
32891,Asia,以色列,Israel,50,0.0,2,0,2020-03-11
32892,Africa,埃及,Egypt,59,0.0,12,0,2020-03-11
32893,Europe,捷克,Czech Republic,40,0.0,0,0,2020-03-11
32894,Europe,芬兰,Finland,40,0.0,1,0,2020-03-11
32895,Asia,菲律宾,Philippines,33,0.0,1,1,2020-03-11
32896,Asia,黎巴嫩,Lebanon,32,0.0,1,0,2020-03-11
32897,Europe,葡萄牙,Portugal,30,0.0,0,0,2020-03-11
32898,South America,巴西,Brazil,25,0.0,0,0,2020-03-11
32899,Asia,印度尼西亚,Indonesia,27,0.0,2,0,2020-03-11
32900,Europe,斯洛文尼亚,Slovenia,25,0.0,0,0,2020-03-11
32901,Europe,爱尔兰,Ireland,24,0.0,0,0,2020-03-11
32902,Asia,泰国,Thailand,53,0.0,31,1,2020-03-11
32903,Asia,沙特阿拉伯,Saudi Arabia,20,0.0,0,0,2020-03-11
32904,Africa,阿尔及利亚,Algeria,19,0.0,0,0,2020-03-11
32905,Asia,巴勒斯坦,Palestine,19,0.0,0,0,2020-03-11
32906,Asia,越南,Vietnam,34,0.0,16,0,2020-03-11
32907,Asia,卡塔尔,Qatar,18,0.0,0,0,2020-03-11
32908,Europe,波兰,Poland,18,0.0,0,0,2020-03-11
32909,South America,阿根廷,Argentina,17,0.0,0,1,2020-03-11
32910,Asia,巴基斯坦,Pakistan,16,0.0,1,0,2020-03-11
32911,Asia,阿曼,Oman,16,0.0,2,0,2020-03-11
32912,Europe,罗马尼亚,Romania,17,0.0,3,0,2020-03-11
32913,Europe,克罗地亚,Croatia,13,0.0,0,0,2020-03-11
32914,South America,厄瓜多尔,Ecuador,13,0.0,0,0,2020-03-11
32915,Europe,格鲁吉亚,Georgia,13,0.0,0,0,2020-03-11
32916,South America,智利,Chile,13,0.0,0,0,2020-03-11
32917,Europe,爱沙尼亚,Estonia,12,0.0,0,0,2020-03-11
32918,Asia,阿塞拜疆,Azerbaijan,11,0.0,0,0,2020-03-11
32919,Europe,匈牙利,Hungary,9,0.0,0,0,2020-03-11
32920,North America,哥斯达黎加,Costa Rica,9,0.0,0,0,2020-03-11
32921,Europe,拉脱维亚,Latvia,8,0.0,0,0,2020-03-11
32922,Europe,俄罗斯,Russia,10,0.0,3,0,2020-03-11
32923,Europe,北马其顿,North Macedonia,7,0.0,0,0,2020-03-11
32924,Europe,白俄罗斯,Belarus,9,0.0,2,0,2020-03-11
32925,Europe,斯洛伐克,Slovakia,7,0.0,0,0,2020-03-11
32926,North America,墨西哥,Mexico,7,0.0,1,0,2020-03-11
32927,South America,秘鲁,Peru,6,0.0,0,0,2020-03-11
32928,Asia,马尔代夫,Maldives,6,0.0,0,0,2020-03-11
32929,Europe,阿尔巴尼亚,Albania,6,0.0,0,0,2020-03-11
32930,Asia,文莱,Brunei,6,0.0,0,0,2020-03-11
32931,Asia,阿富汗,Afghanistan,5,0.0,0,0,2020-03-11
32932,Oceania,新西兰,New Zealand,5,0.0,0,0,2020-03-11
32933,Europe,卢森堡,Luxembourg,5,0.0,0,0,2020-03-11
32934,Africa,突尼斯,Tunisia,5,0.0,0,0,2020-03-11
32935,Europe,波黑,Bosnia and Herzegovina,5,0.0,0,0,2020-03-11
32936,Africa,塞内加尔,Senegal,4,0.0,0,0,2020-03-11
32937,Europe,塞尔维亚,Republic of Serbia,4,0.0,0,0,2020-03-11
32938,Africa,摩洛哥,Morocco,3,0.0,0,0,2020-03-11
32939,Asia,孟加拉国,Bangladesh,3,0.0,0,0,2020-03-11
32940,Africa,尼日利亚,Nigeria,2,0.0,0,0,2020-03-11
32941,Africa,喀麦隆,Cameroon,2,0.0,0,0,2020-03-11
32942,Africa,南非,South Africa,2,0.0,0,0,2020-03-11
32943,Europe,保加利亚,Bulgaria,2,0.0,0,0,2020-03-11
32944,Africa,布基纳法索,Burkina Faso,2,0.0,0,0,2020-03-11
32945,Asia,塞浦路斯,Cyprus,2,0.0,0,0,2020-03-11
32946,Asia,柬埔寨,Kampuchea (Cambodia ),2,0.0,1,0,2020-03-11
32947,Europe,乌克兰,Ukraine,1,0.0,0,0,2020-03-11
32948,Asia,约旦,Jordan,1,0.0,0,0,2020-03-11
32949,Europe,列支敦士登,Liechtenstein,1,0.0,0,0,2020-03-11
32950,Asia,不丹,Kingdom of Bhutan,1,0.0,0,0,2020-03-11
32951,Europe,梵蒂冈,Status Civitatis Vaticanae,1,0.0,0,0,2020-03-11
32952,South America,哥伦比亚,Colombia,1,0.0,0,0,2020-03-11
32953,Africa,多哥,Togo,1,0.0,0,0,2020-03-11
32954,South America,巴拉圭,Paraguay,1,0.0,0,0,2020-03-11
32955,Europe,马耳他,Malta,1,0.0,0,0,2020-03-11
32956,Europe,摩尔多瓦,Moldova,1,0.0,0,0,2020-03-11
32957,Asia,蒙古,Mongolia,1,0.0,0,0,2020-03-11
32958,North America,巴拿马,Panama,1,0.0,0,0,2020-03-11
32976,Europe,西班牙,Spain,1648,0.0,2,35,2020-03-10
32977,Asia,日本,Japan,581,0.0,102,12,2020-03-10
32978,Europe,荷兰,Netherlands,382,0.0,0,4,2020-03-10
32979,Europe,瑞典,Sweden,326,0.0,0,0,2020-03-10
32980,Asia,马来西亚,Malaysia,129,0.0,23,0,2020-03-10
32981,Asia,印度,India,58,0.0,3,0,2020-03-10
32982,Europe,法国,France,1606,0.0,12,30,2020-03-10
32983,Asia,印度尼西亚,Indonesia,27,0.0,2,0,2020-03-10
32984,Europe,波兰,Poland,18,0.0,0,0,2020-03-10
32985,Europe,爱沙尼亚,Estonia,12,0.0,0,0,2020-03-10
32986,Europe,拉脱维亚,Latvia,8,0.0,0,0,2020-03-10
32999,Europe,西班牙,Spain,1622,0.0,2,35,2020-03-10
33000,Asia,日本,Japan,568,0.0,102,10,2020-03-10
33001,Others,钻石公主号邮轮,Diamond Princess Cruise Ship,696,0.0,427,6,2020-03-10
33002,Asia,日本,Japan,568,0.0,46,10,2020-03-10
33003,Asia,日本,Japan,533,0.0,46,10,2020-03-10
33004,Europe,丹麦,Denmark,113,0.0,1,0,2020-03-10
33005,Europe,希腊,Greece,89,0.0,0,0,2020-03-10
33006,Asia,科威特,Kuwait,69,0.0,0,0,2020-03-10
33007,Asia,菲律宾,Philippines,33,0.0,1,1,2020-03-10
33008,Asia,泰国,Thailand,53,0.0,31,1,2020-03-10
33009,South America,智利,Chile,13,0.0,0,0,2020-03-10
33010,Asia,阿塞拜疆,Azerbaijan,11,0.0,0,0,2020-03-10
33011,Europe,白俄罗斯,Belarus,9,0.0,2,0,2020-03-10
33012,Europe,塞尔维亚,Republic of Serbia,4,0.0,0,0,2020-03-10
33014,Asia,阿联酋,United Arab Emirates,74,0.0,7,0,2020-03-10
33015,Europe,芬兰,Finland,40,0.0,1,0,2020-03-10
33016,Europe,北马其顿,North Macedonia,7,0.0,0,0,2020-03-10
33017,Europe,阿尔巴尼亚,Albania,6,0.0,0,0,2020-03-10
33018,Europe,瑞士,Switzerland,476,0.0,3,3,2020-03-10
33019,Europe,瑞典,Sweden,265,0.0,0,0,2020-03-10
33020,Europe,奥地利,Austria,157,0.0,2,0,2020-03-10
33021,Asia,新加坡,Singapore,166,0.0,82,0,2020-03-10
33022,Asia,印度,India,56,0.0,3,0,2020-03-10
33023,Europe,捷克,Czech Republic,40,0.0,0,0,2020-03-10
33024,Asia,越南,Vietnam,34,0.0,16,0,2020-03-10
33025,Asia,文莱,Brunei,6,0.0,0,0,2020-03-10
33026,Asia,阿富汗,Afghanistan,5,0.0,0,0,2020-03-10
33027,Africa,摩洛哥,Morocco,3,0.0,0,0,2020-03-10
33028,Europe,德国,Germany,1239,0.0,14,2,2020-03-10
33029,Europe,意大利,Italy,9172,0.0,724,463,2020-03-10
33030,Asia,韩国,Korea,7513,0.0,247,54,2020-03-10
33031,Asia,伊朗,Iran,8042,0.0,2731,291,2020-03-10
33032,Europe,法国,France,1412,0.0,12,25,2020-03-10
33033,Europe,西班牙,Spain,1227,0.0,2,31,2020-03-10
33034,Europe,德国,Germany,1139,0.0,14,2,2020-03-10
33035,Others,钻石公主号邮轮,Diamond Princess Cruise Ship,696,0.0,0,6,2020-03-10
33036,North America,美国,United States of America,704,0.0,10,26,2020-03-10
33037,Asia,日本,Japan,524,0.0,46,9,2020-03-10
33038,Europe,英国,United Kingdom,319,0.0,8,2,2020-03-10
33039,Europe,瑞士,Switzerland,312,0.0,3,2,2020-03-10
33040,Europe,瑞典,Sweden,260,0.0,0,0,2020-03-10
33041,Europe,比利时,Belgium,239,0.0,1,0,2020-03-10
33042,Europe,荷兰,Netherlands,188,0.0,0,1,2020-03-10
33043,Europe,挪威,Norway,169,0.0,0,0,2020-03-10
33044,Europe,奥地利,Austria,131,0.0,2,0,2020-03-10
33045,Asia,巴林,Bahrain,109,0.0,14,0,2020-03-10
33046,Asia,马来西亚,Malaysia,117,0.0,23,0,2020-03-10
33047,Europe,希腊,Greece,84,0.0,0,0,2020-03-10
33048,Oceania,澳大利亚,Australia,101,0.0,22,3,2020-03-10
33049,North America,加拿大,Canada,77,0.0,4,1,2020-03-10
33050,Europe,冰岛,Iceland,60,0.0,0,0,2020-03-10
33051,Asia,科威特,Kuwait,58,0.0,0,0,2020-03-10
33052,Europe,丹麦,Denmark,59,0.0,1,0,2020-03-10
33053,Asia,新加坡,Singapore,138,0.0,82,0,2020-03-10
33054,Asia,伊拉克,Iraq,67,0.0,9,7,2020-03-10
33055,Europe,圣马力诺,San Marino,51,0.0,0,2,2020-03-10
33056,Asia,以色列,Israel,50,0.0,2,0,2020-03-10
33057,Africa,埃及,Egypt,59,0.0,12,0,2020-03-10
33058,Asia,印度,India,47,0.0,3,0,2020-03-10
33059,Asia,阿联酋,United Arab Emirates,45,0.0,7,0,2020-03-10
33060,Europe,捷克,Czech Republic,38,0.0,0,0,2020-03-10
33061,Asia,黎巴嫩,Lebanon,32,0.0,1,0,2020-03-10
33062,Europe,葡萄牙,Portugal,30,0.0,0,0,2020-03-10
33063,Europe,芬兰,Finland,30,0.0,1,0,2020-03-10
33064,South America,巴西,Brazil,25,0.0,0,0,2020-03-10
33065,Europe,斯洛文尼亚,Slovenia,25,0.0,0,0,2020-03-10
33066,Europe,爱尔兰,Ireland,24,0.0,0,0,2020-03-10
33067,Asia,菲律宾,Philippines,24,0.0,1,1,2020-03-10
33068,Asia,沙特阿拉伯,Saudi Arabia,20,0.0,0,0,2020-03-10
33069,Africa,阿尔及利亚,Algeria,19,0.0,0,0,2020-03-10
33070,Asia,巴勒斯坦,Palestine,19,0.0,0,0,2020-03-10
33071,Asia,泰国,Thailand,50,0.0,31,1,2020-03-10
33072,Asia,卡塔尔,Qatar,18,0.0,0,0,2020-03-10
33073,Europe,波兰,Poland,17,0.0,0,0,2020-03-10
33074,South America,阿根廷,Argentina,17,0.0,0,1,2020-03-10
33075,Asia,巴基斯坦,Pakistan,16,0.0,1,0,2020-03-10
33076,Asia,阿曼,Oman,16,0.0,2,0,2020-03-10
33077,Europe,罗马尼亚,Romania,17,0.0,3,0,2020-03-10
33078,Europe,克罗地亚,Croatia,13,0.0,0,0,2020-03-10
33079,South America,厄瓜多尔,Ecuador,13,0.0,0,0,2020-03-10
33080,Europe,格鲁吉亚,Georgia,13,0.0,0,0,2020-03-10
33081,Europe,爱沙尼亚,Estonia,10,0.0,0,0,2020-03-10
33082,Europe,匈牙利,Hungary,9,0.0,0,0,2020-03-10
33083,North America,哥斯达黎加,Costa Rica,9,0.0,0,0,2020-03-10
33084,South America,智利,Chile,8,0.0,0,0,2020-03-10
33085,Europe,俄罗斯,Russia,10,0.0,3,0,2020-03-10
33086,Europe,斯洛伐克,Slovakia,7,0.0,0,0,2020-03-10
33087,Europe,白俄罗斯,Belarus,6,0.0,0,0,2020-03-10
33088,North America,墨西哥,Mexico,7,0.0,1,0,2020-03-10
33089,Europe,拉脱维亚,Latvia,6,0.0,0,0,2020-03-10
33090,South America,秘鲁,Peru,6,0.0,0,0,2020-03-10
33091,Asia,马尔代夫,Maldives,6,0.0,0,0,2020-03-10
33092,Asia,越南,Vietnam,21,0.0,16,0,2020-03-10
33093,Oceania,新西兰,New Zealand,5,0.0,0,0,2020-03-10
33094,Europe,卢森堡,Luxembourg,5,0.0,0,0,2020-03-10
33095,Africa,突尼斯,Tunisia,5,0.0,0,0,2020-03-10
33096,Europe,波黑,Bosnia and Herzegovina,5,0.0,0,0,2020-03-10
